"HDIM","Checked","Plot","Date","Collector","Method","Plant","BeatingDuration","TimeBegin","TimeEnd","DateEnd","CanopyMalaiseHeight..ft.","PitFallSlice","Whereabouts","SamplingRound","NoOfVials","Comments","source"
5699,,"Olaa_02","6-Nov-14","CE BC","Malaise canopy UP","","","","",,,"",,,,"","curtis"
5700,,"olaa_02","11/6/2014","C. Ewing, B. Cote","canopy malaise","","","","","","","","UMD",1,"","added by Andy from Curtis' database","db"
5700,,"Olaa_02","6-Nov-14","CE BC","Malaise Canopy DN","","","","",,,"",,,,"","curtis"
5701,,"olaa_02","11/6/2014","C. Ewing, B. Cote","ground malaise","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5701,,"Olaa_02","6-Nov-14","CE BC","Malaise ground","","","","",,,"",,,,"","curtis"
5702,,"olaa_02","11/6/2014","C. Ewing, B. Cote","pitfall","","","","","","","B","UHH",1,"","added by Andy from Curtis' database","db"
5702,,"Olaa_02","6-Nov-14","CE BC","pitfall trap","","","","",,,"B",,,,"","curtis"
5703,,"olaa_02","11/6/2014","C. Ewing, B. Cote","pitfall","","","","","","",,"UHH",1,"","added by Andy from Curtis' database","db"
5703,,"Olaa_02","6-Nov-14","CE BC","pitfall trap","","","","",,,"D ",,,,"","curtis"
5704,,"olaa_02","11/6/2014","C. Ewing, B. Cote","pitfall","","","","","","","F","UHH",1,"","added by Andy from Curtis' database","db"
5704,,"Olaa_02","6-Nov-14","CE BC","pitfall trap","","","","",,,"F",,,,"","curtis"
5705,,"olaa_12","11/19/2014","C. Ewing, T. Fezza","canopy malaise","","","","","","","","UMD",1,"","added by Andy from Curtis' database","db"
5705,,"Olaa_12","19-Nov-14","CE TF","Malaise canopy UP","","","","",,,"",,,,"","curtis"
5706,,"olaa_12","11/19/2014","C. Ewing, T. Fezza","canopy malaise","","","","","","","","UMD",1,"","added by Andy from Curtis' database","db"
5706,,"Olaa_12","19-Nov-14","CE TF","Malaise Canopy DN","","","","",,,"",,,,"","curtis"
5707,,"olaa_12","11/19/2014","C. Ewing, T. Fezza","ground malaise","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5707,,"Olaa_12","19-Nov-14","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5708,,"olaa_12","11/19/2014","C. Ewing, T. Fezza","pitfall","","","","","","","B","UHH",1,"","added by Andy from Curtis' database","db"
5708,,"Olaa_12","19-Nov-14","CE TF","pitfall trap","","","","",,,"B",,,,"","curtis"
5709,,"olaa_12","11/19/2014","C. Ewing, T. Fezza","pitfall","","","","","","",,"UHH",1,"","added by Andy from Curtis' database","db"
5709,,"Olaa_12","19-Nov-14","CE TF","pitfall trap","","","","",,,"D ",,,,"","curtis"
5710,,"olaa_12","11/19/2014","C. Ewing, T. Fezza","pitfall","","","","","","","F","UHH",1,"","added by Andy from Curtis' database","db"
5710,,"Olaa_12","19-Nov-14","CE TF","pitfall trap","","","","",,,"F",,,,"","curtis"
5711,,"olaa_06","11/19/2014","C. Ewing, T. Fezza","canopy malaise","","","","","","","","UMD",1,"","added by Andy from Curtis' database","db"
5711,,"Olaa_06","19-Nov-14","CE TF","Malaise canopy UP","","","","",,,"",,,,"","curtis"
5712,,"olaa_06","11/19/2014","C. Ewing, T. Fezza","canopy malaise","","","","","","","","UMD",1,"","added by Andy from Curtis' database","db"
5712,,"Olaa_06","19-Nov-14","CE TF","Malaise Canopy DN","","","","",,,"",,,,"","curtis"
5713,,"olaa_06","11/19/2014","C. Ewing, T. Fezza","ground malaise","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5713,,"Olaa_06","19-Nov-14","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5714,,"olaa_06","11/19/2014","C. Ewing, T. Fezza","pitfall","","","","","","","B","UHH",1,"","added by Andy from Curtis' database","db"
5714,,"Olaa_06","19-Nov-14","CE TF","pitfall trap","","","","",,,"B",,,,"","curtis"
5715,,"olaa_06","11/19/2014","C. Ewing, T. Fezza","pitfall","","","","","","",,"UHH",1,"","added by Andy from Curtis' database","db"
5715,,"Olaa_06","19-Nov-14","CE TF","pitfall trap","","","","",,,"D ",,,,"","curtis"
5716,,"olaa_06","11/19/2014","C. Ewing, T. Fezza","pitfall","","","","","","","F","UHH",1,"","added by Andy from Curtis' database","db"
5716,,"Olaa_06","19-Nov-14","CE TF","pitfall trap","","","","",,,"F",,,,"","curtis"
5717,,"escape_02","1/6/2015","C. Ewing, T. Fezza","pitfall","","","","","","","B","UHH",1,"","added by Andy from Curtis' database","db"
5717,,"EscapeRd_3802-2","6-Jan-15","CE TF","pitfall trap","","","","",,,"B",,,,"","curtis"
5718,,"escape_02","1/6/2015","C. Ewing, T. Fezza","pitfall","","","","","","",,"UHH",1,"","added by Andy from Curtis' database","db"
5718,,"EscapeRd_3802-2","6-Jan-15","CE TF","pitfall trap","","","","",,,"D ",,,,"","curtis"
5719,,"escape_02","1/6/2015","C. Ewing, T. Fezza","pitfall","","","","","","","F","UHH",1,"","added by Andy from Curtis' database","db"
5719,,"EscapeRd_3802-2","6-Jan-15","CE TF","pitfall trap","","","","",,,"F",,,,"","curtis"
5720,,"escape_06","1/6/2015","C. Ewing, T. Fezza","pitfall","","","","","","","B","UHH",1,"","added by Andy from Curtis' database","db"
5720,,"EscapeRd_3802-6","6-Jan-15","CE TF","pitfall trap","","","","",,,"B",,,,"","curtis"
5721,,"escape_06","1/6/2015","C. Ewing, T. Fezza","pitfall","","","","","","",,"UHH",1,"","added by Andy from Curtis' database","db"
5721,,"EscapeRd_3802-6","6-Jan-15","CE TF","pitfall trap","","","","",,,"D ",,,,"","curtis"
5722,,"escape_06","1/6/2015","C. Ewing, T. Fezza","pitfall","","","","","","","F","UHH",1,"","added by Andy from Curtis' database","db"
5722,,"EscapeRd_3802-6","6-Jan-15","CE TF","pitfall trap","","","","",,,"F",,,,"Rats trashed, not kept","curtis"
5723,,"escape_04","1/6/2015","C. Ewing, T. Fezza","pitfall","","","","","","","B","UHH",1,"","added by Andy from Curtis' database","db"
5723,,"EscapeRd_3802-4","6-Jan-15","CE TF","pitfall trap","","","","",,,"B",,,,"","curtis"
5724,,"escape_04","1/6/2015","C. Ewing, T. Fezza","pitfall","","","","","","",,"UHH",1,"","added by Andy from Curtis' database","db"
5724,,"EscapeRd_3802-4","6-Jan-15","CE TF","pitfall trap","","","","",,,"D ",,,,"","curtis"
5725,,"escape_04","1/6/2015","C. Ewing, T. Fezza","pitfall","","","","","","","F","UHH",1,"","added by Andy from Curtis' database","db"
5725,,"EscapeRd_3802-4","6-Jan-15","CE TF","pitfall trap","","","","",,,"F",,,,"","curtis"
5726,,"escape_89","1/12/2015","C. Ewing","beating","green Dicranopteris linearis","90","2:00","2:45","","","","UHH",1,"","added by Andy from Curtis' database","db"
5726,,"EscapeRd_89","12-Jan-15","ce","beating-sheet","green Dicranopteris linearis","90","2:00","2:45",,,"",,,,"1 mature blkish Laupala, ","curtis"
5727,,"escape_89","1/12/2015","T. Fezza","beating","green Dicranopteris linearis","90","2:00","2:45","","","","UHH",1,"","added by Andy from Curtis' database","db"
5727,,"EscapeRd_89","12-Jan-15","tf","beating-sheet","green Dicranopteris linearis","90","2:00","2:45",,,"",,,,"0","curtis"
5728,,"escape_89","1/12/2015","C. Ewing","beating","brown Dicranopteris linearis","60","3:00","3:40","","","","UHH",1,"","added by Andy from Curtis' database","db"
5728,,"EscapeRd_89","12-Jan-15","ce","beating-sheet","brown Dicranopteris linearis","60","3:00","3:40",,,"",,,,"0","curtis"
5729,,"escape_89","1/12/2015","T. Fezza","beating","brown Dicranopteris linearis","120","3:00","4:15","","","","UHH",1,"","added by Andy from Curtis' database","db"
5729,,"EscapeRd_89","12-Jan-15","tf","beating-sheet","brown Dicranopteris linearis","120","3:00","4:15",,,"",,,,"1 Laupala imm, 2 blkish adult Laupala","curtis"
5730,,"escape_89","1/12/2015","C. Ewing","beating","Metrosideros polymorpha","30","3:45","4:00","","","","UHH",1,"","added by Andy from Curtis' database","db"
5730,,"EscapeRd_89","12-Jan-15","ce","beating-sheet","Metrosideros polymorpha","30","3:45","4:00",,,"",,,,"0","curtis"
5731,,"escape_89","1/12/2015","C. Ewing","beating","green Dicranopteris linearis","30","4:00","4:15","","","","UHH",1,"","added by Andy from Curtis' database","db"
5731,,"EscapeRd_89","12-Jan-15","ce","beating-sheet","green Dicranopteris linearis","30","4:00","4:15",,,"",,,,"0","curtis"
5732,,"thurston_06","1/27/2015","C. Ewing","beating","green Cibotium","60","8:00","9:05","","","","UHH",1,"","added by Andy from Curtis' database","db"
5732,,"Thurston_06","27-Jan-15","CE","beating-sheet","green Cibotium","60","8:00","9:05",,,"",,,,"lost none","curtis"
5733,,"thurston_06","1/27/2015","T. Fezza","beating","green Cibotium","60","8:00","9:15","","","","UHH",1,"","added by Andy from Curtis' database","db"
5733,,"Thurston_06","27-Jan-15","TF","beating-sheet","green Cibotium","60","8:00","9:15",,,"",,,,"lost 1 adult nabid-common br/or; 1 juv Laupala","curtis"
5734,,"thurston_06","1/27/2015","C. Ewing","beating","Ilex anomala","60","9:15","9:40","","","","UHH",1,"","added by Andy from Curtis' database","db"
5734,,"Thurston_06","27-Jan-15","CE","beating-sheet","Ilex anomola","60","9:15","9:40",,,"",,,,"lost 1 female Delphacid-pretty large and gray","curtis"
5735,,"thurston_06","1/27/2015","T. Fezza","beating","Cheirodendron trigynum","60","9:30","10:05","","","","UHH",1,"","added by Andy from Curtis' database","db"
5735,,"Thurston_06","27-Jan-15","TF","beating-sheet","Cheirodendron trigynum","60","9:30","10:05",,,"",,,,"lost none","curtis"
5736,,"thurston_06","1/27/2015","C. Ewing","beating","Myrsine lessertiana","60","10:00","10:25","","","","UHH",1,"","added by Andy from Curtis' database","db"
5736,,"Thurston_06","27-Jan-15","CE","beating-sheet","Myrsine lessertiana","60","10:00","10:25",,,"",,,,"lost none","curtis"
5737,,"thurston_06","1/27/2015","C. Ewing","beating","brown Cibotium","30","10:40","11:05","","","","UHH",1,"","added by Andy from Curtis' database","db"
5737,,"Thurston_06","27-Jan-15","CE","beating-sheet","brown Cibotium","30","10:40","11:05",,,"",,,,"lost none","curtis"
5738,,"thurston_06","1/27/2015","T. Fezza","beating","brown Cibotium","30","10:30","11:05","","","","UHH",1,"","added by Andy from Curtis' database","db"
5738,,"Thurston_06","27-Jan-15","TF","beating-sheet","brown Cibotium","30","10:30","11:05",,,"",,,,"lost: 1 isopod; 2 adult Laupala-1 big blk, 1 slightly smaller brown","curtis"
5739,,"thurston_06","1/27/2015","T. Fezza","beating","Ilex anomala","30","11:30","11:50","","","","UHH",1,"","added by Andy from Curtis' database","db"
5739,,"Thurston_06","27-Jan-15","TF","beating-sheet","Ilex anomola","30","11:30","11:50",,,"",,,,"lost none","curtis"
5740,,"thurston_06","1/27/2015","C. Ewing","beating","Myrsine lessertiana","30","11:30","11:50","","","","UHH",1,"","added by Andy from Curtis' database","db"
5740,,"Thurston_06","27-Jan-15","CE","beating-sheet","Myrsine lessertiana","30","11:30","11:50",,,"",,,,"lost none","curtis"
5742,,"thurston_08","1/27/2015","C. Ewing","beating","green Cibotium","60","12:30","1:05","","","","UHH",1,"","added by Andy from Curtis' database","db"
5742,,"thurston_08","1/27/2015","T. Fezza","beating","green Cibotium","60","12:30","1:10","","","","UHH",1,"","added by Andy from Curtis' database","db"
5742,,"Thurston_08","27-Jan-15","TF","beating-sheet","green Cibotium","60","12:30","1:10",,,"",,,,"lost: 1 juv Laupala-light brown","curtis"
5743,,"thurston_08","1/27/2015","C. Ewing","beating","brown Cibotium","30","1:30","2:40","","","","UHH",1,"","added by Andy from Curtis' database","db"
5743,,"Thurston_08","27-Jan-15","CE","beating-sheet","brown Cibotium","30","1:30","2:40",,,"",,,,"lost: 3 drk adult Laupala; 2 juv Laupala; 1 smaller light brown Oliarus","curtis"
5744,,"thurston_08","1/27/2015","T. Fezza","beating","brown Cibotium","30","1:30","2:40","","","","UHH",1,"","added by Andy from Curtis' database","db"
5744,,"Thurston_08","27-Jan-15","TF","beating-sheet","brown Cibotium","30","1:30","2:40",,,"",,,,"lost: 8 dark adult Laupala; 14 juv Laupala; 1 nabid, common or/br","curtis"
5745,,"thurston_08","1/29/2015","C. Ewing","beating","Myrsine lessertiana","60","8:00","8:35","","","","UHH",1,"","added by Andy from Curtis' database","db"
5745,,"Thurston_08","29-Jan-15","CE","beating-sheet","Myrsine lessertiana","60","8:00","8:35",,,"",,,,"lost: 2 small black flies, prob Sciaridae, also caught 2 or more of same small black flies","curtis"
5746,,"thurston_08","1/29/2015","T. Fezza","beating","Ilex anomala","60","8:00","8:50","","","","UHH",1,"","added by Andy from Curtis' database","db"
5746,,"Thurston_08","29-Jan-15","TF","beating-sheet","Ilex anomola","60","8:00","8:50",,,"",,,,"lost: 1 juv Laupala-light brown","curtis"
5747,,"thurston_08","1/29/2015","C. Ewing","beating","Coprosma ochracea","60","9:00","9:25","","","","UHH",1,"","added by Andy from Curtis' database","db"
5747,,"Thurston_08","29-Jan-15","CE","beating-sheet","Coprosma ochracea","60","9:00","9:25",,,"",,,,"lost: 2 Nesophrosyne adults blk/yl-same as a few caught, possibly caught two kinds, a lg and a small, if so one of each escaped","curtis"
5748,,"thurston_08","1/29/2015","T. Fezza","beating","Cheirodendron trigynum","60","9:00","9:30","","","","UHH",1,"","added by Andy from Curtis' database","db"
5748,,"Thurston_08","29-Jan-15","TF","beating-sheet","Cheirodendron trigynum","60","9:00","9:30",,,"",,,,"lost none","curtis"
5749,,"thurston_12","1/29/2015","C. Ewing","beating","Broussaisia arguta","60","10:15","10:50","","","","UHH",1,"","added by Andy from Curtis' database","db"
5749,,"Thurston_12","29-Jan-15","CE","beating-sheet","Broussaisia arguta","60","10:15","10:50",,,"",,,,"lost: 1 Nesophrosyne, like one caught; 1-3 isopods","curtis"
5750,,"thurston_12","1/29/2015","T. Fezza","beating","Ilex anomala","60","10:15","10:50","","","","UHH",1,"","added by Andy from Curtis' database","db"
5750,,"Thurston_12","29-Jan-15","TF","beating-sheet","Ilex anomola","60","10:15","10:50",,,"",,,,"lost none","curtis"
5751,,"thurston_12","1/29/2015","C. Ewing","beating","Coprosma ochracea","30","11:10","11:35","","","","UHH",1,"","added by Andy from Curtis' database","db"
5751,,"Thurston_12","29-Jan-15","CE","beating-sheet","Coprosma ochracea","30","11:10","11:35",,,"",,,,"lost: 2 common Nesophrosyne","curtis"
5752,,"thurston_12","1/29/2015","T. Fezza","beating","Cheirodendron trigynum","60","11:00","12:00","","","","UHH",1,"","added by Andy from Curtis' database","db"
5752,,"Thurston_12","29-Jan-15","TF","beating-sheet","Cheirodendron trigynum","60","16742.46528","",,,"",,,,"lost: 1 juv Laupala-light brown","curtis"
5753,,"thurston_12","1/29/2015","A. Rominger","beating","Myrsine lessertiana","30","12:30","1:10","","","","UHH",1,"","added by Andy from Curtis' database","db"
5753,,"Thurston_12","29-Jan-15","AR","beating-sheet","Myrsine lessertiana","30","12:30","1:10",,,"",,,,"lost none","curtis"
5754,,"thurston_12","1/29/2015","T. Fezza","beating","green Cibotium","60","12:00","1:15","","","","UHH",1,"","added by Andy from Curtis' database","db"
5754,,"Thurston_12","29-Jan-15","TF","beating-sheet","green Cibotium","60","12:00","1:15",,,"",,,,"lost: 4 juv Laupala; 2 Oliarus-small light brown with hyaline wings; 1 nabid-common or/br; 1 sm isopod","curtis"
5755,,"thurston_12","1/29/2015","C. Ewing","beating","green Cibotium","60","12:25","1:25","","","","UHH",1,"","added by Andy from Curtis' database","db"
5755,,"Thurston_12","29-Jan-15","CE","beating-sheet","green Cibotium","60","12:25","1:25",,,"",,,,"lost: 1 lg drk Laupala adult; 2 juvinile Laupala; 4 ""large"" dark psyllids-also caught many of them","curtis"
5756,,"escape_89","1/19/2015","C. Ewing, T. Fezza","InsectaZooka","","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5756,,"EscapeRd_89","19-Jan-15","CE TF","InsectaZooka","","","","",,,"A",,,,"","curtis"
5757,,"escape_89","1/19/2015","C. Ewing, T. Fezza","InsectaZooka","","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5757,,"EscapeRd_89","19-Jan-15","CE TF","InsectaZooka","","","","",,,"C",,,,"","curtis"
5758,,"escape_89","1/19/2015","C. Ewing, T. Fezza","InsectaZooka","","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5758,,"EscapeRd_89","19-Jan-15","CE TF","InsectaZooka","","","","",,,"E",,,,"","curtis"
5759,,"escape_87","1/19/2015","C. Ewing, T. Fezza","InsectaZooka","","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5759,,"EscapeRd_87","19-Jan-15","CE TF","InsectaZooka","","","","",,,"A",,,,"","curtis"
5760,,"escape_87","1/19/2015","C. Ewing, T. Fezza","InsectaZooka","","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5760,,"EscapeRd_87","19-Jan-15","CE TF","InsectaZooka","","","","",,,"C",,,,"","curtis"
5761,,"escape_87","1/19/2015","C. Ewing, T. Fezza","InsectaZooka","","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5761,,"EscapeRd_87","19-Jan-15","CE TF","InsectaZooka","","","","",,,"E",,,,"","curtis"
5762,,"escape_87","1/19/2015","C. Ewing","beating","Metrosideros polymorpha","60","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5762,,"EscapeRd_87","19-Jan-15","CE","beating-sheet","Metrosideros polymorpha","60","","",,,"",,,,"lost 1 sm Laupala, same as coll.","curtis"
5763,,"escape_87","1/19/2015","C. Ewing","beating","green Dicranopteris linearis","120","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5763,,"EscapeRd_87","19-Jan-15","CE","beating-sheet","green Dicranopteris linearis","120","","",,,"",,,,"1 mature mature, coll another that was same sp.","curtis"
5764,,"escape_87","1/19/2015","C. Ewing","beating","brown Dicranopteris linearis","60","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5764,,"EscapeRd_87","19-Jan-15","CE","beating-sheet","brown Dicranopteris linearis","60","","",,,"",,,,"lost 1 large Laupala, coll 2 of same sp","curtis"
5765,,"escape_87","1/19/2015","T. Fezza","beating","green Dicranopteris linearis","120","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5765,,"EscapeRd_87","19-Jan-15","TF","beating-sheet","green Dicranopteris linearis","120","","",,,"",,,,"?","curtis"
5766,,"escape_87","1/19/2015","T. Fezza","beating","brown Dicranopteris linearis","60","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5766,,"EscapeRd_87","19-Jan-15","TF","beating-sheet","brown Dicranopteris linearis","60","","",,,"",,,,"?","curtis"
5767,,"escape_90","1/19/2015","C. Ewing","beating","Ilex anomala","60","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5767,,"EscapeRd_90","19-Jan-15","CE","beating-sheet","Ilex anomola","60","","",,,"",,,,"0 esc., spindly shrub form epiphytic on central Metrosideros polymorpha","curtis"
5768,,"escape_90","1/19/2015","C. Ewing","beating","green Dicranopteris linearis","120","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5768,,"EscapeRd_90","19-Jan-15","CE","beating-sheet","green Dicranopteris linearis","120","","",,,"",,,,"1 lg isopod lost","curtis"
5769,,"escape_90","1/19/2015","C. Ewing","beating","brown Dicranopteris linearis","60","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5769,,"EscapeRd_90","19-Jan-15","CE","beating-sheet","brown Dicranopteris linearis","60","","",,,"",,,,"0","curtis"
5770,,"escape_90","1/19/2015","T. Fezza","beating","green Dicranopteris linearis","180","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5770,,"EscapeRd_90","19-Jan-15","TF","beating-sheet","green Dicranopteris linearis","180","","",,,"",,,,"lost 4 sm Laupala, 2 big drk Laupala, 1 isopod","curtis"
5771,,"escape_04","1/20/2015","C. Ewing","beating","Coprosma menziesii","60","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5771,,"EscapeRd_3802-4","20-Jan-15","CE","beating-sheet","Coprosma menzesii","60","","",,,"",,,,"0","curtis"
5772,,"escape_04","1/20/2015","C. Ewing","beating","Pipturus albidus","60","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5772,,"EscapeRd_3802-4","20-Jan-15","CE","beating-sheet","Pipturus albidus","60","","",,,"",,,,"lost 4-6 sm gray cicadellids, 1 sm doli was 3-4 mm long, ","curtis"
5773,,"escape_04","1/20/2015","T. Fezza","beating","green Dicranopteris linearis","180","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5773,,"EscapeRd_3802-4","20-Jan-15","TF","beating-sheet","green Dicranopteris linearis","180","","",,,"",,,,"lost 1 isopod, 2 Laupala, 1 micro lep","curtis"
5774,,"escape_04","1/20/2015","C. Ewing","beating","Metrosideros polymorpha","60","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5774,,"EscapeRd_3802-4","20-Jan-15","CE","beating-sheet","Metrosideros polymorpha","60","","",,,"",,,,"lost 1 mod large psyllid w/ drk maculate wings believe i collected 2 more, not or or gr hyaline winged spp.","curtis"
5775,,"escape_04","1/20/2015","C. Ewing","beating","brown Dicranopteris linearis","30","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5775,,"EscapeRd_3802-4","20-Jan-15","CE","beating-sheet","brown Dicranopteris linearis","30","","",,,"",,,,"lost 1 chalcid","curtis"
5776,,"escape_04","1/20/2015","T. Fezza","beating","brown Dicranopteris linearis","30","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5776,,"EscapeRd_3802-4","20-Jan-15","TF","beating-sheet","brown Dicranopteris linearis","30","","",,,"",,,,"0","curtis"
5777,,"escape_06","1/20/2015","C. Ewing","beating","green Dicranopteris linearis","150","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5777,,"EscapeRd_3802-6","20-Jan-15","CE","beating-sheet","green Dicranopteris linearis","150","","",,,"",,,,"lost 1 common gray cicadellid","curtis"
5778,,"escape_06","1/20/2015","T. Fezza","beating","green Dicranopteris linearis","120","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5778,,"EscapeRd_3802-6","20-Jan-15","TF","beating-sheet","green Dicranopteris linearis","120","","",,,"",,,,"0","curtis"
5779,,"escape_06","1/20/2015","T. Fezza","beating","brown Dicranopteris linearis","60","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5779,,"EscapeRd_3802-6","20-Jan-15","TF","beating-sheet","brown Dicranopteris linearis","60","","",,,"",,,,"lost 4 Laupala ","curtis"
5780,,"escape_06","1/20/2015","T. Fezza","beating","Coprosma menziesii","30","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5780,,"EscapeRd_3802-6","20-Jan-15","TF","beating-sheet","Coprosma menzesii","30","","",,,"",,,,"lost 1 Laupala","curtis"
5781,,"escape_06","1/20/2015","C. Ewing","beating","Pipturus albidus","60","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5781,,"EscapeRd_3802-6","20-Jan-15","CE","beating-sheet","Pipturus albidus","60","","",,,"",,,,"lost 10 Nysius?, 9 gray cicadellids, 1P. inauratus while field IDing, took for more P. inauratus for molecular work:cpe303c","curtis"
5782,,"flow1973_110","1/15/2015","C. Ewing, T. Fezza","ground malaise","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5782,,"1973_110","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5783,,"flow1973_110","1/15/2015","C. Ewing, T. Fezza","pitfall","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5783,,"1973_110","15-Jan-15","CE TF","pitfall trap","","","","",,,"",,,,"","curtis"
5784,,"flow1973_110","1/15/2015","C. Ewing, T. Fezza","pitfall","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5784,,"1973_110","15-Jan-15","CE TF","pitfall trap","","","","",,,"",,,,"","curtis"
5785,,"flow1973_110","1/15/2015","C. Ewing, T. Fezza","pitfall","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5785,,"1973_110","15-Jan-15","CE TF","pitfall trap","","","","",,,"",,,,"","curtis"
5786,,"flow1973_109","1/15/2015","C. Ewing, T. Fezza","ground malaise","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5786,,"1973_109","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5787,,"flow1973_109","1/15/2015","C. Ewing, T. Fezza","pitfall","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5787,,"1973_109","15-Jan-15","CE TF","pitfall trap","","","","",,,"",,,,"","curtis"
5788,,"flow1973_109","1/15/2015","C. Ewing, T. Fezza","pitfall","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5788,,"1973_109","15-Jan-15","CE TF","pitfall trap","","","","",,,"",,,,"","curtis"
5789,,"flow1973_109","1/15/2015","C. Ewing, T. Fezza","pitfall","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5789,,"1973_109","15-Jan-15","CE TF","pitfall trap","","","","",,,"",,,,"","curtis"
5790,,"flow1973_107","1/15/2015","C. Ewing, T. Fezza","ground malaise","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5790,,"1973_107","15-Jan-15","CE TF","Malaise ground","","","","",,,"",,,,"","curtis"
5791,,"flow1973_107","1/15/2015","C. Ewing, T. Fezza","pitfall","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
